O0:
39.988173,116.320878,141
39.98863,116.320856,161
39.989099,116.320986,181
39.989733,116.321063,201
39.99025,116.321078,221
39.990778,116.321072,241
39.991146,116.321494,261
39.991344,116.322059,281
39.991661,116.322382,301
39.991754,116.322923,321
39.991562,116.323987,341
39.991653,116.324702,361
39.991577,116.325573,381
39.991572,116.325808,401
39.991354,116.326281,421
39.991244,116.326468,441
39.991271,116.326502,461
39.991171,116.326589,481
39.991213,116.326642,501
39.991303,116.326651,521
O16:
39.976765,116.341115,60
39.975345,116.338499,82
39.976022,116.339901,102
39.976403,116.340604,121
39.97673,116.341123,142
39.975704,116.339043,162
39.97582,116.339136,181
39.975829,116.339041,201
39.975736,116.33892,221
39.975667,116.338722,240
39.975503,116.33875,262
39.975461,116.338518,282
39.975363,116.338386,302
39.975264,116.338224,322
39.975238,116.338081,342
39.975067,116.337963,364
39.975003,116.337882,387
O17:
39.9864766,116.32015,48
39.9865,116.3205399,61
39.9868533,116.3210066,82
39.987455,116.3209966,103
39.9880799,116.32097,121
39.98873,116.3209266,143
39.9892966,116.3210366,163
39.9900099,116.3211899,182
39.9907333,116.3211966,205
39.9910833,116.3215833,226
39.9909766,116.3222816,242
39.9909866,116.3232183,264
39.9907583,116.3238949,284
39.9909066,116.3245383,301
39.9911166,116.3254566,322
O18:
39.8581133,116.3881099,67
39.8581166,116.3879283,100
39.8582083,116.3879216,125
39.8583233,116.3878933,156
39.8582399,116.3878566,177
39.8581633,116.3877816,220
39.8581816,116.38808,254
39.8582566,116.3880183,276
39.8584683,116.387885,306
39.85856,116.3879066,334
39.8588933,116.3877216,363
39.8588899,116.3880183,403
39.8582849,116.3883449,451
39.8592216,116.3874599,476
39.8593099,116.3874416,481
39.8590366,116.3875499,504
39.8590866,116.3876016,539
39.8591516,116.3875133,542
39.8593133,116.3871516,564
39.8595616,116.3870933,602
39.8598099,116.3877399,622
39.859595,116.38665,642
39.8595483,116.3863433,662
39.8595566,116.3860733,691
39.8596466,116.3859766,733
39.8597466,116.3859983,761
O19:
39.8588299,116.37989,65
39.8588283,116.3801933,122
39.858855,116.3802866,157
39.8597849,116.3809849,178
39.8597166,116.3810566,184
39.8597166,116.3809133,204
39.8597216,116.3804899,227
39.8598332,116.380225,240
39.8599032,116.3798616,261
39.8599066,116.3794099,290
39.8605549,116.3798216,300
39.86045,116.3800016,326
39.8604616,116.3805249,348
39.8604283,116.3804566,363
39.8602666,116.3800083,383
39.8605299,116.3799283,407
39.8607549,116.3798066,422
39.8599933,116.3795566,443
39.8601583,116.3791966,468
39.8599833,116.3788983,480
39.8598799,116.3796383,511
O20:
39.9744533333333,116.302163333333,85
39.9746016666667,116.302073333333,142
39.9749883333333,116.302065,162
39.974845,116.302008333333,180
39.974735,116.302318333333,213
39.9747166666667,116.302421666667,233
39.97472,116.302428333333,240
O21:
39.9755666666667,116.33035,32
39.97545,116.330233333333,60
39.9738333333333,116.332966666667,84
39.9738,116.332866666667,106
39.9739166666667,116.332683333333,124
39.9674666666667,116.331866666667,151
39.967,116.33255,175
39.96655,116.332716666667,198
39.9663833333333,116.33885,233
39.9662666666667,116.346133333333,278
39.9644166666667,116.346916666667,299
39.9592333333333,116.347266666667,347
39.95755,116.348016666667,362
39.9519166666667,116.34895,411
39.9478833333333,116.349966666667,442
39.9441666666667,116.35005,470
39.9432833333333,116.350033333333,481
39.9422166666667,116.349866666667,505
39.9413166666667,116.349333333333,525
39.9403166666667,116.3492,548
39.9385833333333,116.349266666667,599
39.9379,116.3493,614
39.9357,116.349383333333,655
39.9353833333333,116.3494,660
39.9343166666667,116.349416666667,697
39.9318333333333,116.349466666667,721
39.9315666666667,116.349466666667,751
39.93135,116.3494,794
39.9311166666667,116.349533333333,833
39.9309,116.35825,892
39.9308166666667,116.358516666667,904
39.9297333333333,116.35855,929
O22:
39.98456,116.320123,64
39.984549,116.320198,85
39.984662,116.320397,108
39.984736,116.320406,120
39.984927,116.320314,140
39.984915,116.32012,162
39.984723,116.319893,181
39.984759,116.319663,202
39.984341,116.319796,222
39.984023,116.32014,242
39.984049,116.320328,263
39.967922,116.301678,290
39.967953,116.301766,300
39.968742,116.30199,323
39.968664,116.301916,346
39.968652,116.301962,362
39.968271,116.301613,383
39.968416,116.301405,405
O23:
39.9063283333333,116.315176666667,63
39.9064183333333,116.315396666667,83
39.9065833333333,116.315403333333,103
39.90656,116.314698333333,123
39.90602,116.312165,143
39.905965,116.31007,163
39.9062833333333,116.307206666667,183
39.9073816666667,116.305513333333,203
39.9080566666667,116.304356666667,223
39.9101966666667,116.304363333333,243
39.9122016666667,116.304283333333,263
39.9137216666667,116.304268333333,283
39.9144566666667,116.304261666667,303
39.9156266666667,116.304278333333,323
39.916425,116.304275,343
39.91702,116.304286666667,363
39.9180633333333,116.304238333333,383
39.9196616666667,116.304221666667,403
39.9214466666667,116.304228333333,423
39.92341,116.304201666667,443
39.9249683333333,116.304248333333,463
39.9256116666667,116.304445,483
39.925935,116.304591666667,503
O24:
39.978078,116.340893,43
39.978033,116.341306,63
39.978058,116.341737,83
39.978116,116.342228,103
39.978452,116.342186,123
39.978651,116.34225,143
39.97893,116.342172,163
39.979198,116.3421,183
39.979426,116.342324,203
39.979669,116.342709,223
39.979835,116.343004,243
39.980037,116.343149,263
39.980238,116.343351,283
39.98036,116.343658,303
39.980635,116.344106,323
39.980864,116.344391,343
39.98029,116.34503,363
39.980175,116.345753,383
39.980285,116.345657,403
39.980597,116.345727,423
39.980788,116.34593,443
39.980928,116.345811,463
39.981778,116.345628,481
39.981954,116.345631,501
O25:
39.9865216,116.3028116,52
39.9865083,116.3026616,60
39.9865799,116.3023316,80
39.9865683,116.3021133,101
39.9865433,116.3021366,123
39.9865199,116.3021133,143
39.986655,116.3022533,168
39.9866283,116.3021433,180
39.986755,116.3020216,218
39.9867516,116.3020333,239
39.9867499,116.30203,241
39.9868316,116.3020549,275
39.9868366,116.3020416,296
39.9868366,116.3020399,301
39.9868566,116.3020183,323
39.9868533,116.3020316,348
O26:
40.027476,116.309138,88
40.027614,116.309172,108
40.02807,116.309146,122
40.028108,116.30915,143
40.025142,116.309366,165
40.025077,116.30936,181
40.02504,116.309566,203
40.024716,116.309575,224
40.024429,116.309532,244
40.024153,116.309541,264
40.023896,116.309624,284
40.023646,116.309675,304
40.023407,116.309691,324
40.02315,116.309702,344
40.022876,116.309756,364
40.022658,116.309901,384
40.022679,116.310177,404
40.022645,116.310413,424
40.022501,116.310663,444
40.022569,116.311166,467
40.022606,116.311468,480
O27:
39.973512,116.331666,22
39.973605,116.331535,46
39.973705,116.331534,60
39.973924,116.331627,82
39.974123,116.331616,104
39.974304,116.331599,123
39.974655,116.33159,145
39.974811,116.331861,167
39.974764,116.332105,181
39.975049,116.332502,202
39.975006,116.332791,224
39.974958,116.333058,241
39.974896,116.333343,261
39.974976,116.333611,281
39.975002,116.333681,301
39.975097,116.334011,322
39.975265,116.334017,342
O28:
39.941377,116.347891,64
39.941113,116.347945,86
39.940929,116.34794,118
39.94104,116.347917,120
39.941112,116.347824,143
39.941045,116.347672,167
39.941104,116.347731,182
39.940929,116.347851,203
39.940849,116.347719,224
39.940672,116.34772,241
39.940504,116.347933,263
39.940517,116.348043,283
39.940863,116.34795,301
40.285566,116.522626,321
O29:
39.97832,116.332603,43
O30:
39.9733,116.331848,82
39.973393,116.331547,103
39.973408,116.331184,120
39.973731,116.331234,140
39.974122,116.331262,160
39.973772,116.330771,181
39.974093,116.330999,204
39.974453,116.330695,224
39.974478,116.330115,241
39.974704,116.329508,262
O31:
39.975321,116.332189,52
39.972942,116.333478,61
39.973505,116.333182,82
39.973891,116.33344,103
39.973846,116.333207,123
39.974034,116.332996,145
39.974015,116.332923,166
39.973963,116.332686,180
39.973909,116.332959,202
39.973741,116.333302,224
39.976034,116.334674,272
39.973888,116.332546,327
39.973777,116.332713,387
39.974587,116.33188,407
39.974793,116.331926,420
39.975172,116.332009,440
O32:
39.98496,116.319948,43
39.985066,116.320101,63
39.984991,116.320149,83
39.984889,116.320329,103
39.984871,116.320528,123
39.984856,116.320706,143
39.98491,116.320886,163
39.984905,116.320918,183
39.984878,116.320935,203
39.984953,116.320971,223
39.985109,116.320962,243
39.985257,116.320974,263
39.98539,116.320991,283
39.985517,116.321035,303
39.985728,116.32098,323
39.985918,116.321033,343
39.986105,116.321088,363
39.986322,116.321014,383
39.98647,116.320948,403
39.986662,116.320929,423
39.986841,116.320909,443
39.987035,116.320884,463
O33:
39.974528,116.335737,60
39.975069,116.335472,83
39.975039,116.335165,103
39.975101,116.334895,123
39.975097,116.334586,143
39.975107,116.334315,163
39.975248,116.334122,183
39.975004,116.333584,205
39.975109,116.333359,225
39.975138,116.333125,240
39.975205,116.332807,260
39.975256,116.33253,280
39.975198,116.332236,300
39.97505,116.331938,320
39.974686,116.331803,342
39.974434,116.331781,362
39.974237,116.332023,382
39.974043,116.332069,402
39.973885,116.332136,422
39.973692,116.332151,442
39.973531,116.332172,462
39.973457,116.332015,482
O34:
40.0323249,116.3553016,23
40.0325016,116.3549783,45
40.0323649,116.3547033,62
40.0320999,116.3542816,86
40.0320466,116.3538183,114
40.0319199,116.3536783,122
40.0320333,116.3534616,145
40.0323399,116.3533166,170
40.0325133,116.353425,180
40.0325866,116.3529083,203
40.0325866,116.352535,223
40.0324316,116.3522099,240
40.0322916,116.35187,263
40.0322066,116.3514649,285
40.0321649,116.3511616,304
40.0321349,116.3507966,324
40.0320833,116.3504033,347
40.0322783,116.3503916,360
40.0325266,116.3502616,381
40.0329616,116.3500433,408
40.0331366,116.3499916,430
40.0334799,116.3498133,454
40.0336816,116.3494849,474
40.0336383,116.3493233,481
40.0334133,116.3489649,501
O35:
39.981914,116.321064,43
39.981915,116.321064,63
39.981935,116.321089,83
39.98259,116.321252,103
39.98396,116.321203,123
39.984301,116.322155,143
39.984442,116.323544,163
39.984435,116.324339,183
39.984386,116.324716,203
39.984437,116.325984,223
39.984388,116.326681,243
39.984902,116.327147,263
39.986064,116.327146,283
39.98701,116.327103,303
39.988241,116.327156,323
39.98956,116.327025,343
39.990234,116.327225,363
39.990534,116.328146,383
39.990758,116.328235,403
39.990877,116.328945,423
39.990837,116.329705,443
39.990663,116.330139,463
39.990608,116.330253,483
O36:
23.437864,116.134361,58
23.437884,116.134259,60
23.437756,116.133109,80
23.437744,116.131932,101
23.438089,116.130887,120
23.438469,116.130305,144
23.43914,116.130273,164
23.439824,116.130588,181
O37:
39.9774483,116.3112899,38
39.9747583,116.3121,68
39.9725533,116.31357,88
39.9731216,116.3129983,111
39.9751766,116.3109616,123
39.9751633,116.3109133,166
39.9742333,116.3111633,181
39.9723266,116.3119299,201
39.9715699,116.3121133,221
39.9714833,116.3121433,242
39.9699416,116.3128716,262
39.9677816,116.3137683,282
39.967235,116.3140066,304
39.9667099,116.3142383,324
39.9667133,116.3142516,361
O38:
39.9034499,116.2683466,21
39.9036866,116.2683283,41
39.903965,116.2683566,63
39.9041666,116.2683799,85
39.9047583,116.2683866,113
39.9047699,116.268405,121
39.9047716,116.268405,141
39.9047733,116.2683999,161
39.9047583,116.2684066,181
39.9047566,116.2684116,201
39.9047566,116.2684116,221
39.9047216,116.2684466,241
39.9047216,116.2684466,261
39.90472,116.2684433,281
39.9047183,116.2684366,301
O39:
39.892864,116.4551,38
39.892774,116.454032,58
39.892734,116.453975,63
39.892476,116.453944,83
39.892176,116.453918,103
39.891824,116.453982,123
39.891484,116.454002,143
39.891273,116.453999,163
39.891446,116.454099,183
39.974897,116.361861,216
39.974681,116.362154,236
39.975273,116.362859,241
39.975221,116.363108,261
39.97515,116.363401,281
39.975135,116.363581,301
39.975125,116.363702,321
39.975065,116.363857,341
39.97482,116.363859,361
39.974578,116.36387,381
39.974343,116.363879,401
39.97416,116.363897,421
39.974169,116.363788,476
39.974357,116.36379,481
39.975097,116.363784,501
39.975914,116.363634,521
39.976845,116.363518,541
O40:
39.973445,116.332065,23
39.973938,116.331714,43
39.974243,116.331687,63
39.974249,116.331607,83
39.974631,116.331825,103
39.974948,116.331759,123
39.974973,116.331849,143
39.975023,116.331618,163
39.974958,116.331318,183
39.974939,116.330976,203
39.974907,116.33068,223
39.974778,116.33083,243
39.974752,116.330385,263
39.974909,116.329633,283
39.975019,116.329229,303
39.975101,116.329091,323
39.975172,116.328936,343
39.975282,116.328852,363
39.975287,116.328297,383
39.975316,116.327878,403
39.975347,116.327746,421
39.975247,116.327447,443
39.975231,116.327131,463
O41:
39.9063099,116.2682616,66
39.9061299,116.2683266,89
39.9061133,116.2684066,136
39.9065366,116.2688133,157
39.9066483,116.2694016,179
39.9066333,116.2695016,183
39.90664,116.270115,204
39.9067433,116.2707083,225
39.9064966,116.2712799,240
39.9065083,116.2720216,261
39.9065183,116.2727949,284
39.9065116,116.2732183,300
39.9065116,116.273885,321
39.9065033,116.2745416,342
39.906525,116.2751733,361
39.906525,116.2758566,381
39.9065333,116.2764999,401
O42:
39.9844049,116.3273466,92
39.9848466,116.3273416,113
39.9849616,116.3274066,121
39.9856633,116.3272066,141
39.9864533,116.327165,161
39.9873433,116.327095,181
39.9882383,116.3270883,201
39.9890616,116.327045,221
39.9899866,116.3269733,241
39.990885,116.3270399,261
O43:
39.969725,116.302889,54
39.969876,116.302748,64
39.97003,116.302771,84
39.969239,116.301565,104
39.9707,116.303611,132
39.970769,116.303182,152
39.97047,116.303116,172
39.970139,116.302929,182
39.970022,116.302731,202
39.969964,116.302738,222
39.969811,116.302756,242
39.969718,116.302875,262
39.969716,116.303065,282
39.969573,116.303259,302
39.969414,116.303482,322
39.969283,116.303811,342
39.969134,116.304108,362
39.968981,116.304378,382
39.968755,116.30451,402
39.968482,116.304569,422
39.968231,116.304537,442
39.967946,116.304639,462
39.967727,116.304611,482
39.967395,116.304416,502
39.967242,116.304689,522
O44:
39.973478,116.331242,98
39.973536,116.332001,119
39.973547,116.331958,124
39.973745,116.331765,144
39.973882,116.331174,164
39.974093,116.331674,184
39.974351,116.333071,204
39.974576,116.333137,224
39.974607,116.333189,244
39.974489,116.333034,264
39.974373,116.332939,284
39.974146,116.33396,334
39.974269,116.334007,354
39.974404,116.334018,364
39.974551,116.334067,384
39.974666,116.334199,404
39.974772,116.3343,424
39.974646,116.334329,464
39.974515,116.334347,484
39.974706,116.334343,504
39.974969,116.334122,524
39.975203,116.333877,544
39.975364,116.333713,564
39.975445,116.333732,584
39.975598,116.333758,604
O45:
39.965947,116.329045,62
39.96573,116.329208,82
39.965779,116.329341,102
39.965557,116.329628,122
39.9651,116.329465,142
39.964672,116.329412,162
39.96407,116.329354,182
39.963856,116.32936,202
39.963296,116.329372,222
39.962903,116.329365,242
39.962655,116.329144,262
39.962882,116.329615,282
39.963112,116.329895,302
39.963013,116.329854,322
39.96257,116.329482,342
39.962356,116.329326,362
39.962244,116.329147,382
39.962193,116.329163,402
39.962194,116.329295,422
39.962356,116.329314,442
39.96223,116.329479,462
39.962307,116.329655,482
39.962638,116.329396,502
39.963321,116.329377,547
O46:
39.175229,117.15062,30
39.175124,117.150961,50
39.17516,117.150948,60
39.175107,117.15098,80
39.174636,117.152083,100
39.173654,117.15432,120
39.173419,117.154879,140
39.173225,117.155283,160
39.172443,117.156917,180
39.171742,117.158296,200
39.171639,117.158297,220
39.171469,117.158346,240
39.171531,117.158388,260
39.170686,117.159512,280
39.169279,117.161207,300
39.168895,117.161639,320
39.168132,117.162352,340
39.166236,117.165006,360
39.165011,117.166849,380
39.164864,117.166993,400
39.164881,117.166993,420
39.164065,117.167605,440
39.161912,117.169103,460
O47:
39.97765,116.331016666667,79
39.97675,116.330183333333,100
39.9761166666667,116.329916666667,132
39.9779166666667,116.332566666667,176
O48:
39.957979,116.350082,66
39.975513,116.331037,86
39.975556,116.331026,106
39.975556,116.331038,121
39.975565,116.331005,141
39.97559,116.330989,161
39.975589,116.330989,181
39.975589,116.330988,201
39.975588,116.330985,221
39.975588,116.330982,241
39.975587,116.330976,261
39.975588,116.330972,281
39.975584,116.33097,301
39.97558,116.330968,321
39.975579,116.330967,341
39.975578,116.330961,361
39.97558,116.330959,381
39.97558,116.330956,401
39.97558,116.330953,421
39.975581,116.33095,441
39.975579,116.330948,461
39.975579,116.330947,481
39.975576,116.330944,501
39.975578,116.330941,521
O49:
39.975738,116.331174,85
39.975766,116.331209,105
39.975825,116.331198,120
39.975798,116.33119,140
39.975733,116.331054,160
39.975678,116.330953,180
39.975659,116.330944,200
39.975642,116.330706,245
39.975591,116.330405,265
39.975604,116.330226,285
39.975542,116.330122,300
39.975337,116.330307,320
39.975388,116.329574,340
39.97533,116.329331,360
39.975353,116.328208,380
39.975432,116.327629,400
39.976616,116.327503,420
39.977676,116.327524,440
39.978764,116.327504,460
39.979438,116.327385,480
39.979465,116.327407,500
39.979947,116.327455,520
39.981363,116.327408,540
39.982822,116.327249,560
O50:
39.9596405,116.41576385,40
39.9597892833333,116.4157486,60
O51:
39.97651,116.3302966,20
39.9765166,116.330225,80
39.9765149,116.3302666,116
39.9768583,116.3305233,124
O52:
39.9163833333333,116.2585,34
39.9208,116.258683333333,82
39.9228333333333,116.258783333333,104
39.92275,116.26585,138
39.92165,116.268883333333,160
39.9243166666667,116.2695,183
39.947,116.269133333333,226
39.9490166666667,116.269433333333,257
39.9505166666667,116.26965,302
39.9514333333333,116.2698,335
39.9540833333333,116.2701,367
39.96625,116.2689,395
39.9699,116.27155,423
39.9749166666667,116.280733333333,483
39.9817,116.288183333333,542
39.9833666666667,116.293183333333,571
39.9837333333333,116.30055,614
39.9836666666667,116.305433333333,647
39.9836166666667,116.305933333333,669
39.9836,116.306116666667,692
39.9835666666667,116.307116666667,729
39.98355,116.31045,774
39.9835833333333,116.310683333333,786
39.9835833333333,116.311683333333,830
39.9838166666667,116.311983333333,848
39.9839166666667,116.3114,884
39.9839,116.3109,912
39.98415,116.310616666667,951
39.9844,116.310566666667,970
39.9847666666667,116.31045,1000
39.9851333333333,116.3103,1031
39.98555,116.31025,1059
39.9857833333333,116.310166666667,1082
39.9859666666667,116.310083333333,1103
39.9860666666667,116.309983333333,1129
39.9861666666667,116.309933333333,1166
39.9864,116.31,1190
39.98655,116.309933333333,1201
39.98715,116.309783333333,1237
39.9876666666667,116.309783333333,1270
39.9879,116.309783333333,1291
39.9881833333333,116.309833333333,1315
39.9884,116.30985,1338
39.9888166666667,116.309916666667,1366
39.9891333333333,116.309933333333,1395
39.9892166666667,116.3097,1417
39.989,116.3097,1456
39.9888833333333,116.309266666667,1495
39.9888333333333,116.30895,1514
39.9887833333333,116.3085,1543
39.9887,116.307883333333,1586
39.9885833333333,116.307366666667,1622
39.9886166666667,116.3069,1660
39.9883333333333,116.30655,1695
39.98815,116.306166666667,1730
39.9881833333333,116.305816666667,1752
39.9880833333333,116.304716666667,1810
39.9880166666667,116.304533333333,1849
39.9880666666667,116.304483333333,1889
39.98815,116.304716666667,1912
O53:
39.9763,116.330383333333,94
39.9752333333333,116.330066666667,144
39.9759166666667,116.3303,178
O54:
39.885055,116.269877,92
39.885305,116.269929,112
39.885408,116.269915,133
39.885464,116.269812,157
39.885283,116.26963,178
39.885245,116.269575,181
39.882814,116.269221,202
39.882838,116.269186,246
39.882884,116.269201,281
39.882968,116.269156,300
39.883949,116.268794,320
39.885599,116.268508,340
39.887368,116.268236,360
O55:
39.9784666666667,116.329266666667,59
39.9772833333333,116.33,96
39.9752833333333,116.3309,130
39.97555,116.3303,171
39.9755,116.327883333333,189
39.9753833333333,116.324166666667,233
39.9753833333333,116.3235,288
39.9752,116.3228,337
39.975,116.32165,358
39.9748833333333,116.3208,367
39.97495,116.319583333333,404
39.9745,116.319333333333,461
39.9743166666667,116.319933333333,488
39.9735666666667,116.320366666667,529
O56:
39.9739833333333,116.327283333333,92
39.97345,116.327416666667,116
39.9728166666667,116.3274,146
39.9722,116.327383333333,173
39.97195,116.327416666667,185
39.9709166666667,116.327483333333,233
39.96855,116.3277,282
39.96805,116.327716666667,308
39.9675166666667,116.327733333333,334
39.967,116.327716666667,357
39.9667833333333,116.327716666667,368
39.9664166666667,116.32765,390
39.9663833333333,116.326133333333,447
39.9663166666667,116.325366666667,480
39.9663166666667,116.324683333333,516
39.9662666666667,116.323816666667,542
39.9665166666667,116.3238,563
39.9661,116.323566666667,584
O57:
39.9762666666667,116.330533333333,103
39.9761833333333,116.33045,125
39.9758666666667,116.33,155
39.9762166666667,116.3305,195
39.97635,116.330483333333,223
39.9763,116.330333333333,277
39.9762,116.33015,314
39.9753833333333,116.33085,368
39.9753166666667,116.331083333333,394
39.9753,116.331383333333,420
39.97525,116.33355,442
39.9752166666667,116.334383333333,495
39.9753166666667,116.337566666667,531
39.9753833333333,116.33795,557
39.97535,116.33825,580
39.9754833333333,116.338566666667,610
39.9756833333333,116.339033333333,646
39.9758333333333,116.339166666667,678
39.97615,116.339216666667,708
39.9763,116.339266666667,722
39.97665,116.33945,752
39.9770833333333,116.339566666667,792
39.9774333333333,116.339533333333,826
39.9777,116.339533333333,848
39.9778666666667,116.339966666667,894
39.9778666666667,116.340216666667,911
39.9779333333333,116.34095,938
39.9779666666667,116.341716666667,990
39.9779,116.34205,1016
39.9779,116.3423,1031
39.9779666666667,116.34295,1072
39.9780166666667,116.343616666667,1116
39.9781,116.34375,1145
39.9783333333333,116.3438,1165
